PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"33245860","Missense variants in the N-terminal domain of the A isoform of FHF2/FGF13 cause an X-linked developmental and epileptic encephalopathy","Fry AE, Marra C, Derrick AV, Pickrell WO, Higgins AT, Te Water Naude J, McClatchey MA, Davies SJ, Metcalfe KA, Tan HJ, Mohanraj R, Avula S, Williams D, Brady LI, Mesterman R, Tarnopolsky MA, Zhang Y, Yang Y, Wang X; Genomics England Research Consortium, Rees MI, Goldfarb M, Chung SK.","Am J Hum Genet. 2021 Jan 7;108(1):176-185. doi: 10.1016/j.ajhg.2020.10.017. Epub 2020 Nov 26.","Fry AE","Am J Hum Genet","2021","2020/11/27","PMC7820623","","10.1016/j.ajhg.2020.10.017"
"29946028","Amyloid clearance defect in ApoE4 astrocytes is reversed by epigenetic correction of endosomal pH","Prasad H, Rao R.","Proc Natl Acad Sci U S A. 2018 Jul 10;115(28):E6640-E6649. doi: 10.1073/pnas.1801612115. Epub 2018 Jun 26.","Prasad H","Proc Natl Acad Sci U S A","2018","2018/06/28","PMC6048470","","10.1073/pnas.1801612115"
"16921370","Reduced sodium current in GABAergic interneurons in a mouse model of severe myoclonic epilepsy in infancy","Yu FH, Mantegazza M, Westenbroek RE, Robbins CA, Kalume F, Burton KA, Spain WJ, McKnight GS, Scheuer T, Catterall WA.","Nat Neurosci. 2006 Sep;9(9):1142-9. doi: 10.1038/nn1754. Epub 2006 Aug 20.","Yu FH","Nat Neurosci","2006","2006/08/22","","","10.1038/nn1754"
"28256214","Opposing Effects on Na(V)1.2 Function Underlie Differences Between SCN2A Variants Observed in Individuals With Autism Spectrum Disorder or Infantile Seizures","Ben-Shalom R, Keeshen CM, Berrios KN, An JY, Sanders SJ, Bender KJ.","Biol Psychiatry. 2017 Aug 1;82(3):224-232. doi: 10.1016/j.biopsych.2017.01.009. Epub 2017 Jan 27.","Ben-Shalom R","Biol Psychiatry","2017","2017/03/04","PMC5796785","NIHMS847748","10.1016/j.biopsych.2017.01.009"
"31855252","Homozygous STXBP1 variant causes encephalopathy and gain-of-function in synaptic transmission","Lammertse HCA, van Berkel AA, Iacomino M, Toonen RF, Striano P, Gambardella A, Verhage M, Zara F.","Brain. 2020 Feb 1;143(2):441-451. doi: 10.1093/brain/awz391.","Lammertse HCA","Brain","2020","2019/12/20","PMC7009479","","10.1093/brain/awz391"
"25725044","De novo gain-of-function and loss-of-function mutations of SCN8A in patients with intellectual disabilities and epilepsy","Blanchard MG, Willemsen MH, Walker JB, Dib-Hajj SD, Waxman SG, Jongmans MC, Kleefstra T, van de Warrenburg BP, Praamstra P, Nicolai J, Yntema HG, Bindels RJ, Meisler MH, Kamsteeg EJ.","J Med Genet. 2015 May;52(5):330-7. doi: 10.1136/jmedgenet-2014-102813. Epub 2015 Feb 27.","Blanchard MG","J Med Genet","2015","2015/03/01","PMC4413743","","10.1136/jmedgenet-2014-102813"
"31851553","Comparative gain-of-function effects of the KCNMA1-N999S mutation on human BK channel properties","Moldenhauer HJ, Matychak KK, Meredith AL.","J Neurophysiol. 2020 Feb 1;123(2):560-570. doi: 10.1152/jn.00626.2019. Epub 2019 Dec 18.","Moldenhauer HJ","J Neurophysiol","2020","2019/12/19","PMC7052641","","10.1152/jn.00626.2019"
"33143372","Age-Dependent and Sleep/Seizure-Induced Pathomechanisms of Autosomal Dominant Sleep-Related Hypermotor Epilepsy","Fukuyama K, Okada M.","Int J Mol Sci. 2020 Oct 30;21(21):8142. doi: 10.3390/ijms21218142.","Fukuyama K","Int J Mol Sci","2020","2020/11/04","PMC7662760","","10.3390/ijms21218142"
"32597767","ATP6V1B2-related epileptic encephalopathy","Inuzuka LM, Macedo-Souza LI, Della-Rippa B, Monteiro FP, Delgado DS, Godoy LF, Ramos L, de Athayde Costa LS, Garzon E, Kok F.","Epileptic Disord. 2020 Jun 1;22(3):317-322. doi: 10.1684/epd.2020.1166.","Inuzuka LM","Epileptic Disord","2020","2020/06/30","","","10.1684/epd.2020.1166"
"32427099","Gain of channel function and modified gating properties in TRPM3 mutants causing intellectual disability and epilepsy","Van Hoeymissen E, Held K, Nogueira Freitas AC, Janssens A, Voets T, Vriens J.","Elife. 2020 May 19;9:e57190. doi: 10.7554/eLife.57190.","Van Hoeymissen E","Elife","2020","2020/05/20","PMC7253177","","10.7554/eLife.57190"
"29064616","Gain-of-function HCN2 variants in genetic epilepsy","Li M, Maljevic S, Phillips AM, Petrovski S, Hildebrand MS, Burgess R, Mount T, Zara F, Striano P, Schubert J, Thiele H, Nürnberg P, Wong M, Weisenberg JL, Thio LL, Lerche H, Scheffer IE, Berkovic SF, Petrou S, Reid CA.","Hum Mutat. 2018 Feb;39(2):202-209. doi: 10.1002/humu.23357. Epub 2017 Nov 13.","Li M","Hum Mutat","2018","2017/10/25","","","10.1002/humu.23357"
"32366965","De novo variants of NR4A2 are associated with neurodevelopmental disorder and epilepsy","Singh S, Gupta A, Zech M, Sigafoos AN, Clark KJ, Dincer Y, Wagner M, Humberson JB, Green S, van Gassen K, Brandt T, Schnur RE, Millan F, Si Y, Mall V, Winkelmann J, Gavrilova RH, Klee EW, Engleman K, Safina NP, Slaugh R, Bryant EM, Tan WH, Granadillo J, Misra SN, Schaefer GB, Towner S, Brilstra EH, Koeleman BPC.","Genet Med. 2020 Aug;22(8):1413-1417. doi: 10.1038/s41436-020-0815-4. Epub 2020 May 5.","Singh S","Genet Med","2020","2020/05/06","PMC7394879","","10.1038/s41436-020-0815-4"
"32530565","A recurrent PJA1 variant in trigonocephaly and neurodevelopmental disorders","Suzuki T, Suzuki T, Raveau M, Miyake N, Sudo G, Tsurusaki Y, Watanabe T, Sugaya Y, Tatsukawa T, Mazaki E, Shimohata A, Kushima I, Aleksic B, Shiino T, Toyota T, Iwayama Y, Nakaoka K, Ohmori I, Sasaki A, Watanabe K, Hirose S, Kaneko S, Inoue Y, Yoshikawa T, Ozaki N, Kano M, Shimoji T, Matsumoto N, Yamakawa K.","Ann Clin Transl Neurol. 2020 Jul;7(7):1117-1131. doi: 10.1002/acn3.51093. Epub 2020 Jun 12.","Suzuki T","Ann Clin Transl Neurol","2020","2020/06/13","PMC7359110","","10.1002/acn3.51093"
"29218870","Loss-of-function of neuroplasticity-related genes confers risk for human neurodevelopmental disorders","Smith MR, Glicksberg BS, Li L, Chen R, Morishita H, Dudley JT.","Pac Symp Biocomput. 2018;23:68-79.","Smith MR","Pac Symp Biocomput","2018","2017/12/09","PMC5728668","NIHMS921825",""
"30779207","SCN1A gain of function in early infantile encephalopathy","Berecki G, Bryson A, Terhag J, Maljevic S, Gazina EV, Hill SL, Petrou S.","Ann Neurol. 2019 Apr;85(4):514-525. doi: 10.1002/ana.25438. Epub 2019 Mar 7.","Berecki G","Ann Neurol","2019","2019/02/20","","","10.1002/ana.25438"
"32004315","The epilepsy and intellectual disability-associated protein TBC1D24 regulates the maintenance of excitatory synapses and animal behaviors","Lin L, Lyu Q, Kwan PY, Zhao J, Fan R, Chai A, Lai CSW, Chan YS, Shen X, Lai KO.","PLoS Genet. 2020 Jan 31;16(1):e1008587. doi: 10.1371/journal.pgen.1008587. eCollection 2020 Jan.","Lin L","PLoS Genet","2020","2020/02/01","PMC7015432","","10.1371/journal.pgen.1008587"
"31905474","[Genotype and phenotype of children with KCNA2 gene related developmental and epileptic encephalopathy]","Gong P, Xue J, Jiao XR, Zhang YH, Yang ZX.","Zhonghua Er Ke Za Zhi. 2020 Jan 2;58(1):35-40. doi: 10.3760/cma.j.issn.0578-1310.2020.01.009.","Gong P","Zhonghua Er Ke Za Zhi","2020","2020/01/07","","","10.3760/cma.j.issn.0578-1310.2020.01.009"
"32247039","Effects of GluN2A and GluN2B gain-of-function epilepsy mutations on synaptic currents mediated by diheteromeric and triheteromeric NMDA receptors","Chen X, Keramidas A, Harvey RJ, Lynch JW.","Neurobiol Dis. 2020 Jul;140:104850. doi: 10.1016/j.nbd.2020.104850. Epub 2020 Apr 1.","Chen X","Neurobiol Dis","2020","2020/04/05","","","10.1016/j.nbd.2020.104850"
"32217768","Isoform-Selective KCNA1 Potassium Channel Openers Built from Glycine","Manville RW, Abbott GW.","J Pharmacol Exp Ther. 2020 Jun;373(3):391-401. doi: 10.1124/jpet.119.264507. Epub 2020 Mar 26.","Manville RW","J Pharmacol Exp Ther","2020","2020/03/29","PMC7228494","","10.1124/jpet.119.264507"
"33140451","Gabra2 is a genetic modifier of Scn8a encephalopathy in the mouse","Yu W, Hill SF, Xenakis JG, Pardo-Manuel de Villena F, Wagnon JL, Meisler MH.","Epilepsia. 2020 Dec;61(12):2847-2856. doi: 10.1111/epi.16741. Epub 2020 Nov 2.","Yu W","Epilepsia","2020","2020/11/03","PMC7756374","","10.1111/epi.16741"
"31800012","Adult loss of Cacna1a in mice recapitulates childhood absence epilepsy by distinct thalamic bursting mechanisms","Miao QL, Herlitze S, Mark MD, Noebels JL.","Brain. 2020 Jan 1;143(1):161-174. doi: 10.1093/brain/awz365.","Miao QL","Brain","2020","2019/12/05","PMC6935748","","10.1093/brain/awz365"
"29726066","Partial loss-of-function of sodium channel SCN8A in familial isolated myoclonus","Wagnon JL, Mencacci NE, Barker BS, Wengert ER, Bhatia KP, Balint B, Carecchio M, Wood NW, Patel MK, Meisler MH.","Hum Mutat. 2018 Jul;39(7):965-969. doi: 10.1002/humu.23547. Epub 2018 May 17.","Wagnon JL","Hum Mutat","2018","2018/05/05","PMC6032947","","10.1002/humu.23547"
"31901135","Pathogenesis and pathophysiology of autosomal dominant sleep-related hypermotor epilepsy with S284L-mutant α4 subunit of nicotinic ACh receptor","Fukuyama K, Fukuzawa M, Shiroyama T, Okada M.","Br J Pharmacol. 2020 May;177(9):2143-2162. doi: 10.1111/bph.14974. Epub 2020 Feb 15.","Fukuyama K","Br J Pharmacol","2020","2020/01/05","PMC7161548","","10.1111/bph.14974"
"31715021","Distinct functional alterations in SCN8A epilepsy mutant channels","Pan Y, Cummins TR.","J Physiol. 2020 Jan;598(2):381-401. doi: 10.1113/JP278952. Epub 2019 Dec 31.","Pan Y","J Physiol","2020","2019/11/13","PMC7216308","NIHMS1059430","10.1113/JP278952"
"30575854","Identification of a Loss-of-Function Mutation in the Context of Glutaminase Deficiency and Neonatal Epileptic Encephalopathy","Rumping L, Büttner B, Maier O, Rehmann H, Lequin M, Schlump JU, Schmitt B, Schiebergen-Bronkhorst B, Prinsen HCMT, Losa M, Fingerhut R, Lemke JR, Zwartkruis FJT, Houwen RHJ, Jans JJM, Verhoeven-Duif NM, van Hasselt PM, Jamra R.","JAMA Neurol. 2019 Mar 1;76(3):342-350. doi: 10.1001/jamaneurol.2018.2941.","Rumping L","JAMA Neurol","2019","2018/12/22","PMC6439720","","10.1001/jamaneurol.2018.2941"
"20647528","Epilepsy: creative sparks","Thomas RH, Mullins JM, Waddington T, Nugent K, Smith PE.","Pract Neurol. 2010 Aug;10(4):219-26. doi: 10.1136/jnnp.2010.217984.","Thomas RH","Pract Neurol","2010","2010/07/22","","","10.1136/jnnp.2010.217984"
"32113911","Acute knockdown of Depdc5 leads to synaptic defects in mTOR-related epileptogenesis","De Fusco A, Cerullo MS, Marte A, Michetti C, Romei A, Castroflorio E, Baulac S, Benfenati F.","Neurobiol Dis. 2020 Jun;139:104822. doi: 10.1016/j.nbd.2020.104822. Epub 2020 Feb 27.","De Fusco A","Neurobiol Dis","2020","2020/03/02","","","10.1016/j.nbd.2020.104822"
"30615093","Neuronal mechanisms of mutations in SCN8A causing epilepsy or intellectual disability","Liu Y, Schubert J, Sonnenberg L, Helbig KL, Hoei-Hansen CE, Koko M, Rannap M, Lauxmann S, Huq M, Schneider MC, Johannesen KM, Kurlemann G, Gardella E, Becker F, Weber YG, Benda J, Møller RS, Lerche H.","Brain. 2019 Feb 1;142(2):376-390. doi: 10.1093/brain/awy326.","Liu Y","Brain","2019","2019/01/08","","","10.1093/brain/awy326"
"31864146","A single-center, retrospective analysis of genotype-phenotype correlations in children with Dravet syndrome","Gertler TS, Calhoun J, Laux L.","Seizure. 2020 Feb;75:1-6. doi: 10.1016/j.seizure.2019.12.009. Epub 2019 Dec 13.","Gertler TS","Seizure","2020","2019/12/22","PMC7112984","NIHMS1548083","10.1016/j.seizure.2019.12.009"
"31835056","Sleep-related hypermotor epilepsy (SHE): Contribution of known genes in 103 patients","Licchetta L, Pippucci T, Baldassari S, Minardi R, Provini F, Mostacci B, Plazzi G, Tinuper P, Bisulli F; Collaborative Group of Italian League Against Epilepsy (LICE) Genetic Study Group on SHE.","Seizure. 2020 Jan;74:60-64. doi: 10.1016/j.seizure.2019.11.009. Epub 2019 Nov 23.","Licchetta L","Seizure","2020","2019/12/14","","","10.1016/j.seizure.2019.11.009"
"32190912","Focal and generalized seizure activity after local hippocampal or cortical ablation of Na(V) 1.1 channels in mice","Jansen NA, Dehghani A, Breukel C, Tolner EA, van den Maagdenberg AMJM.","Epilepsia. 2020 Apr;61(4):e30-e36. doi: 10.1111/epi.16482. Epub 2020 Mar 19.","Jansen NA","Epilepsia","2020","2020/03/20","PMC7216883","","10.1111/epi.16482"
"34778950","Distinct epilepsy phenotypes and response to drugs in KCNA1 gain- and loss-of function variants","Miceli F, Guerrini R, Nappi M, Soldovieri MV, Cellini E, Gurnett CA, Parmeggiani L, Mei D, Taglialatela M.","Epilepsia. 2021 Nov 14. doi: 10.1111/epi.17118. Online ahead of print.","Miceli F","Epilepsia","2021","2021/11/15","","","10.1111/epi.17118"
"31722434","Electrophysiological features of sleep in children with Kir4.1 channel mutations and Autism-Epilepsy phenotype: a preliminary study","Cucchiara F, Frumento P, Banfi T, Sesso G, Di Galante M, D'Ascanio P, Valvo G, Sicca F, Faraguna U.","Sleep. 2020 Apr 15;43(4):zsz255. doi: 10.1093/sleep/zsz255.","Cucchiara F","Sleep","2020","2019/11/14","PMC7157183","","10.1093/sleep/zsz255"
"26384463","Loss-of-function mutations of STXBP1 in patients with epileptic encephalopathy","Yamamoto T, Shimojima K, Yano T, Ueda Y, Takayama R, Ikeda H, Imai K.","Brain Dev. 2016 Mar;38(3):280-4. doi: 10.1016/j.braindev.2015.09.004. Epub 2015 Sep 16.","Yamamoto T","Brain Dev","2016","2015/09/20","","","10.1016/j.braindev.2015.09.004"
"32916281","Functional analysis of three Na(v)1.6 mutations causing early infantile epileptic encephalopathy","Solé L, Wagnon JL, Tamkun MM.","Biochim Biophys Acta Mol Basis Dis. 2020 Dec 1;1866(12):165959. doi: 10.1016/j.bbadis.2020.165959. Epub 2020 Sep 8.","Solé L","Biochim Biophys Acta Mol Basis Dis","2020","2020/09/11","PMC7680399","NIHMS1627019","10.1016/j.bbadis.2020.165959"
"27352968","Loss of function of the retinoid-related nuclear receptor (RORB) gene and epilepsy","Rudolf G, Lesca G, Mehrjouy MM, Labalme A, Salmi M, Bache I, Bruneau N, Pendziwiat M, Fluss J, de Bellescize J, Scholly J, Møller RS, Craiu D, Tommerup N, Valenti-Hirsch MP, Schluth-Bolard C, Sloan-Béna F, Helbig KL, Weckhuysen S, Edery P, Coulbaut S, Abbas M, Scheffer IE, Tang S, Myers CT, Stamberger H, Carvill GL, Shinde DN, Mefford HC, Neagu E, Huether R, Lu HM, Dica A, Cohen JS, Iliescu C, Pomeran C, Rubenstein J, Helbig I, Sanlaville D, Hirsch E, Szepetowski P.","Eur J Hum Genet. 2016 Dec;24(12):1761-1770. doi: 10.1038/ejhg.2016.80. Epub 2016 Jun 29.","Rudolf G","Eur J Hum Genet","2016","2016/06/30","PMC5117930","","10.1038/ejhg.2016.80"
"32979291","Excitatory and inhibitory neuron defects in a mouse model of Scn1b-linked EIEE52","Hull JM, O'Malley HA, Chen C, Yuan Y, Denomme N, Bouza AA, Anumonwo C, Lopez-Santiago LF, Isom LL.","Ann Clin Transl Neurol. 2020 Nov;7(11):2137-2149. doi: 10.1002/acn3.51205. Epub 2020 Sep 26.","Hull JM","Ann Clin Transl Neurol","2020","2020/09/26","PMC7664274","","10.1002/acn3.51205"
"30038559","Gain of Function for the SCN1A/hNa(v)1.1-L1670W Mutation Responsible for Familial Hemiplegic Migraine","Dhifallah S, Lancaster E, Merrill S, Leroudier N, Mantegazza M, Cestèle S.","Front Mol Neurosci. 2018 Jul 9;11:232. doi: 10.3389/fnmol.2018.00232. eCollection 2018.","Dhifallah S","Front Mol Neurosci","2018","2018/07/25","PMC6046441","","10.3389/fnmol.2018.00232"
"31652343","Structural analysis of pathogenic mutations targeting Glu427 of ALDH7A1, the hot spot residue of pyridoxine-dependent epilepsy","Laciak AR, Korasick DA, Gates KS, Tanner JJ.","J Inherit Metab Dis. 2020 May;43(3):635-644. doi: 10.1002/jimd.12184. Epub 2019 Dec 1.","Laciak AR","J Inherit Metab Dis","2020","2019/10/26","PMC7182499","NIHMS1577942","10.1002/jimd.12184"
"32160274","Recapitulation of the EEF1A2 D252H neurodevelopmental disorder-causing missense mutation in mice reveals a toxic gain of function","Davies FCJ, Hope JE, McLachlan F, Marshall GF, Kaminioti-Dumont L, Qarkaxhija V, Nunez F, Dando O, Smith C, Wood E, MacDonald J, Hardt O, Abbott CM.","Hum Mol Genet. 2020 Jun 27;29(10):1592-1606. doi: 10.1093/hmg/ddaa042.","Davies FCJ","Hum Mol Genet","2020","2020/03/12","","","10.1093/hmg/ddaa042"
"27236917","Loss-of-Function Mutations in FRRS1L Lead to an Epileptic-Dyskinetic Encephalopathy","Madeo M, Stewart M, Sun Y, Sahir N, Wiethoff S, Chandrasekar I, Yarrow A, Rosenfeld JA, Yang Y, Cordeiro D, McCormick EM, Muraresku CC, Jepperson TN, McBeth LJ, Seidahmed MZ, El Khashab HY, Hamad M, Azzedine H, Clark K, Corrochano S, Wells S, Elting MW, Weiss MM, Burn S, Myers A, Landsverk M, Crotwell PL, Waisfisz Q, Wolf NI, Nolan PM, Padilla-Lopez S, Houlden H, Lifton R, Mane S, Singh BB, Falk MJ, Mercimek-Mahmutoglu S, Bilguvar K, Salih MA, Acevedo-Arozena A, Kruer MC.","Am J Hum Genet. 2016 Jun 2;98(6):1249-1255. doi: 10.1016/j.ajhg.2016.04.008. Epub 2016 May 26.","Madeo M","Am J Hum Genet","2016","2016/05/31","PMC4908178","","10.1016/j.ajhg.2016.04.008"
"32581296","A Study among the Genotype, Functional Alternations, and Phenotype of 9 SCN1A Mutations in Epilepsy Patients","Kluckova D, Kolnikova M, Lacinova L, Jurkovicova-Tarabova B, Foltan T, Demko V, Kadasi L, Ficek A, Soltysova A.","Sci Rep. 2020 Jun 24;10(1):10288. doi: 10.1038/s41598-020-67215-y.","Kluckova D","Sci Rep","2020","2020/06/26","PMC7314844","","10.1038/s41598-020-67215-y"
"30296617","A potential gain-of-function variant of SLC9A6 leads to endosomal alkalinization and neuronal atrophy associated with Christianson Syndrome","Ilie A, Gao AYL, Boucher A, Park J, Berghuis AM, Hoffer MJV, Hilhorst-Hofstee Y, McKinney RA, Orlowski J.","Neurobiol Dis. 2019 Jan;121:187-204. doi: 10.1016/j.nbd.2018.10.002. Epub 2018 Oct 5.","Ilie A","Neurobiol Dis","2019","2018/10/09","","","10.1016/j.nbd.2018.10.002"
"27554343","The spectrum of epilepsy and electroencephalographic abnormalities due to SHANK3 loss-of-function mutations","Holder JL Jr, Quach MM.","Epilepsia. 2016 Oct;57(10):1651-1659. doi: 10.1111/epi.13506. Epub 2016 Aug 24.","Holder JL Jr","Epilepsia","2016","2016/08/25","PMC5547884","NIHMS882361","10.1111/epi.13506"
"30737342","Clinical spectrum of STX1B-related epileptic disorders","Wolking S, May P, Mei D, Møller RS, Balestrini S, Helbig KL, Altuzarra CD, Chatron N, Kaiwar C, Stöhr K, Widdess-Walsh P, Mendelsohn BA, Numis A, Cilio MR, Van Paesschen W, Svendsen LL, Oates S, Hughes E, Goyal S, Brown K, Sifuentes Saenz M, Dorn T, Muhle H, Pagnamenta AT, Vavoulis DV, Knight SJL, Taylor JC, Canevini MP, Darra F, Gavrilova RH, Powis Z, Tang S, Marquetand J, Armstrong M, McHale D, Klee EW, Kluger GJ, Lowenstein DH, Weckhuysen S, Pal DK, Helbig I, Guerrini R, Thomas RH, Rees MI, Lesca G, Sisodiya SM, Weber YG, Lal D, Marini C, Lerche H, Schubert J.","Neurology. 2019 Mar 12;92(11):e1238-e1249. doi: 10.1212/WNL.0000000000007089. Epub 2019 Feb 8.","Wolking S","Neurology","2019","2019/02/10","PMC6511102","","10.1212/WNL.0000000000007089"
"31353855","Encephalopathies with KCNC1 variants: genotype-phenotype-functional correlations","Cameron JM, Maljevic S, Nair U, Aung YH, Cogné B, Bézieau S, Blair E, Isidor B, Zweier C, Reis A, Koenig MK, Maarup T, Sarco D, Afenjar A, Huq AHMM, Kukolich M, Billette de Villemeur T, Nava C, Héron B, Petrou S, Berkovic SF.","Ann Clin Transl Neurol. 2019 Jul;6(7):1263-1272. doi: 10.1002/acn3.50822. Epub 2019 Jul 1.","Cameron JM","Ann Clin Transl Neurol","2019","2019/07/30","PMC6649578","","10.1002/acn3.50822"
"30595371","Heterozygous RNF13 Gain-of-Function Variants Are Associated with Congenital Microcephaly, Epileptic Encephalopathy, Blindness, and Failure to Thrive","Edvardson S, Nicolae CM, Noh GJ, Burton JE, Punzi G, Shaag A, Bischetsrieder J, De Grassi A, Pierri CL, Elpeleg O, Moldovan GL.","Am J Hum Genet. 2019 Jan 3;104(1):179-185. doi: 10.1016/j.ajhg.2018.11.018. Epub 2018 Dec 27.","Edvardson S","Am J Hum Genet","2019","2019/01/01","PMC6323416","","10.1016/j.ajhg.2018.11.018"
"24700286","Gain-of-function mutation in Gnao1: a murine model of epileptiform encephalopathy (EIEE17)?","Kehrl JM, Sahaya K, Dalton HM, Charbeneau RA, Kohut KT, Gilbert K, Pelz MC, Parent J, Neubig RR.","Mamm Genome. 2014 Jun;25(5-6):202-10. doi: 10.1007/s00335-014-9509-z. Epub 2014 Apr 5.","Kehrl JM","Mamm Genome","2014","2014/04/05","PMC4042023","","10.1007/s00335-014-9509-z"
"34847423","A SCN8A variant associated with severe early onset epilepsy and developmental delay: Loss- or gain-of-function?","Liu Y, Koko M, Lerche H.","Epilepsy Res. 2021 Dec;178:106824. doi: 10.1016/j.eplepsyres.2021.106824. Epub 2021 Nov 23.","Liu Y","Epilepsy Res","2021","2021/11/30","","","10.1016/j.eplepsyres.2021.106824"
"32770121","Heteromeric Kv7.2 current changes caused by loss-of-function of KCNQ2 mutations are correlated with long-term neurodevelopmental outcomes","Lee IC, Yang JJ, Wong SH, Liou YM, Li SY.","Sci Rep. 2020 Aug 7;10(1):13375. doi: 10.1038/s41598-020-70212-w.","Lee IC","Sci Rep","2020","2020/08/10","PMC7415140","","10.1038/s41598-020-70212-w"
"28182669","A de novo loss-of-function GRIN2A mutation associated with childhood focal epilepsy and acquired epileptic aphasia","Gao K, Tankovic A, Zhang Y, Kusumoto H, Zhang J, Chen W, XiangWei W, Shaulsky GH, Hu C, Traynelis SF, Yuan H, Jiang Y.","PLoS One. 2017 Feb 9;12(2):e0170818. doi: 10.1371/journal.pone.0170818. eCollection 2017.","Gao K","PLoS One","2017","2017/02/10","PMC5300259","","10.1371/journal.pone.0170818"
