PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"32059966","Vasospasm Following Hemispherectomy: A Case Report of a Novel Complication","Morsi A, Maldonado A, Lal D, Moosa ANV, Pestana-Knight E, Bingaman W.","World Neurosurg. 2020 May;137:357-361. doi: 10.1016/j.wneu.2020.02.020. Epub 2020 Feb 12.","Morsi A","World Neurosurg","2020","2020/02/16","","","10.1016/j.wneu.2020.02.020"
"30642617","Electroencephalographic and epilepsy findings in mecp2 duplication syndrome. A family study","Lotti F, Geronzi U, Grosso S.","Brain Dev. 2019 May;41(5):456-459. doi: 10.1016/j.braindev.2018.12.008. Epub 2019 Jan 11.","Lotti F","Brain Dev","2019","2019/01/16","","","10.1016/j.braindev.2018.12.008"
"32600977","Exome sequencing in 57 patients with self-limited focal epilepsies of childhood with typical or atypical presentations suggests novel candidate genes","Rudolf G, de Bellescize J, de Saint Martin A, Arzimanoglou A, Valenti Hirsch MP, Labalme A, Boulay C, Simonet T, Boland A, Deleuze JF, Nitschké P, Ollivier E, Sanlaville D, Hirsch E, Chelly J, Lesca G.","Eur J Paediatr Neurol. 2020 Jul;27:104-110. doi: 10.1016/j.ejpn.2020.05.003. Epub 2020 May 29.","Rudolf G","Eur J Paediatr Neurol","2020","2020/07/01","","","10.1016/j.ejpn.2020.05.003"
"30287595","Mosaicism and incomplete penetrance of PCDH19 mutations","Liu A, Yang X, Yang X, Wu Q, Zhang J, Sun D, Yang Z, Jiang Y, Wu X, Wei L, Zhang Y.","J Med Genet. 2019 Feb;56(2):81-88. doi: 10.1136/jmedgenet-2017-105235. Epub 2018 Oct 4.","Liu A","J Med Genet","2019","2018/10/06","PMC6581080","","10.1136/jmedgenet-2017-105235"
"28940419","Detection of copy number variations in epilepsy using exome data","Tsuchida N, Nakashima M, Kato M, Heyman E, Inui T, Haginoya K, Watanabe S, Chiyonobu T, Morimoto M, Ohta M, Kumakura A, Kubota M, Kumagai Y, Hamano SI, Lourenco CM, Yahaya NA, Ch'ng GS, Ngu LH, Fattal-Valevski A, Weisz Hubshman M, Orenstein N, Marom D, Cohen L, Goldberg-Stern H, Uchiyama Y, Imagawa E, Mizuguchi T, Takata A, Miyake N, Nakajima H, Saitsu H, Miyatake S, Matsumoto N.","Clin Genet. 2018 Mar;93(3):577-587. doi: 10.1111/cge.13144. Epub 2018 Jan 25.","Tsuchida N","Clin Genet","2018","2017/09/24","","","10.1111/cge.13144"
"27270488","SCN8A encephalopathy: Research progress and prospects","Meisler MH, Helman G, Hammer MF, Fureman BE, Gaillard WD, Goldin AL, Hirose S, Ishii A, Kroner BL, Lossin C, Mefford HC, Parent JM, Patel M, Schreiber J, Stewart R, Whittemore V, Wilcox K, Wagnon JL, Pearl PL, Vanderver A, Scheffer IE.","Epilepsia. 2016 Jul;57(7):1027-35. doi: 10.1111/epi.13422. Epub 2016 Jun 8.","Meisler MH","Epilepsia","2016","2016/06/09","PMC5495462","NIHMS872321","10.1111/epi.13422"
"31594065","[Clinical and genetic characteristics of focal epilepsy in children caused by GATOR1 complex gene variation]","Deng J, Fang F, Wang XH, Dai LF, Tian XJ, Chen CH.","Zhonghua Er Ke Za Zhi. 2019 Oct 2;57(10):780-785. doi: 10.3760/cma.j.issn.0578-1310.2019.10.010.","Deng J","Zhonghua Er Ke Za Zhi","2019","2019/10/10","","","10.3760/cma.j.issn.0578-1310.2019.10.010"
"31301272","A novel LGI1 missense mutation causes dysfunction in cortical neuronal migration and seizures","Liu F, Du C, Tian X, Ma Y, Zhao B, Yan Y, Lin Z, Lin P, Zhou R, Wang X.","Brain Res. 2019 Oct 15;1721:146332. doi: 10.1016/j.brainres.2019.146332. Epub 2019 Jul 10.","Liu F","Brain Res","2019","2019/07/14","","","10.1016/j.brainres.2019.146332"
"30686625","Expanding the Phenotypic Spectrum of CACNA1H Mutations","Chourasia N, Ossó-Rivera H, Ghosh A, Von Allmen G, Koenig MK.","Pediatr Neurol. 2019 Apr;93:50-55. doi: 10.1016/j.pediatrneurol.2018.11.017. Epub 2018 Dec 19.","Chourasia N","Pediatr Neurol","2019","2019/01/29","","","10.1016/j.pediatrneurol.2018.11.017"
"33023587","A novel phenotype of 13q12.3 microdeletion characterized by epilepsy in an Asian child: a case report","Wang M, Li B, Liao Z, Jia Y, Fu Y.","BMC Med Genomics. 2020 Oct 6;13(1):144. doi: 10.1186/s12920-020-00801-1.","Wang M","BMC Med Genomics","2020","2020/10/07","PMC7539513","","10.1186/s12920-020-00801-1"
"29064616","Gain-of-function HCN2 variants in genetic epilepsy","Li M, Maljevic S, Phillips AM, Petrovski S, Hildebrand MS, Burgess R, Mount T, Zara F, Striano P, Schubert J, Thiele H, Nürnberg P, Wong M, Weisenberg JL, Thio LL, Lerche H, Scheffer IE, Berkovic SF, Petrou S, Reid CA.","Hum Mutat. 2018 Feb;39(2):202-209. doi: 10.1002/humu.23357. Epub 2017 Nov 13.","Li M","Hum Mutat","2018","2017/10/25","","","10.1002/humu.23357"
"30977726","SCN1A mutations in focal epilepsy with auditory features: widening the spectrum of GEFS plus","Bisulli F, Licchetta L, Baldassari S, Muccioli L, Marconi C, Cantalupo G, Myers C, Menghi V, Minardi R, Caporali L, Marini C, Guerrini R, Mefford HC, Tinuper P, Pippucci T.","Epileptic Disord. 2019 Apr 1;21(2):185-191. doi: 10.1684/epd.2019.1046.","Bisulli F","Epileptic Disord","2019","2019/04/13","","","10.1684/epd.2019.1046"
"32375772","Concurrent pathogenic variants in SLC6A1/NOTCH1/PRIMPOL genes in a Chinese patient with myoclonic-atonic epilepsy, mild aortic valve stenosis and high myopia","Yuan H, Wang Q, Li Y, Cheng S, Liu J, Liu Y.","BMC Med Genet. 2020 May 6;21(1):93. doi: 10.1186/s12881-020-01035-9.","Yuan H","BMC Med Genet","2020","2020/05/08","PMC7203802","","10.1186/s12881-020-01035-9"
"26339958","Clinical and histopathological outcomes in patients with SCN1A mutations undergoing surgery for epilepsy","Skjei KL, Church EW, Harding BN, Santi M, Holland-Bouley KD, Clancy RR, Porter BE, Heuer GG, Marsh ED.","J Neurosurg Pediatr. 2015 Dec;16(6):668-74. doi: 10.3171/2015.5.PEDS14551. Epub 2015 Sep 4.","Skjei KL","J Neurosurg Pediatr","2015","2015/09/05","","","10.3171/2015.5.PEDS14551"
"32314541","A novel PCDH19 missense mutation, c.812G>A (p.Gly271Asp), identified using whole-exome sequencing in a Chinese family with epilepsy female restricted mental retardation syndrome","Zhao X, Wang Y, Mei S, Kong X.","Mol Genet Genomic Med. 2020 Jun;8(6):e1234. doi: 10.1002/mgg3.1234. Epub 2020 Apr 21.","Zhao X","Mol Genet Genomic Med","2020","2020/04/22","PMC7284031","","10.1002/mgg3.1234"
"29961870","De novo variants in GABRA2 and GABRA5 alter receptor function and contribute to early-onset epilepsy","Butler KM, Moody OA, Schuler E, Coryell J, Alexander JJ, Jenkins A, Escayg A.","Brain. 2018 Aug 1;141(8):2392-2405. doi: 10.1093/brain/awy171.","Butler KM","Brain","2018","2018/07/03","PMC6061692","","10.1093/brain/awy171"
"30782578","A comprehensive clinico-pathological and genetic evaluation of bottom-of-sulcus focal cortical dysplasia in patients with difficult-to-localize focal epilepsy","Ying Z, Wang I, Blümcke I, Bulacio J, Alexopoulos A, Jehi L, Bingaman W, Gonzalez-Martinez J, Kobow K, Niestroj LM, Lal D, Koelble K, Najm I.","Epileptic Disord. 2019 Feb 1;21(1):65-77. doi: 10.1684/epd.2019.1028.","Ying Z","Epileptic Disord","2019","2019/02/21","","","10.1684/epd.2019.1028"
"28525652","Determination of SCN1A genetic variants in Mexican patients with refractory epilepsy and Dravet syndrome","Jiménez-Arredondo RE, Brambila-Tapia AJL, Mercado-Silva FM, Magaña-Torres MT, Figuera LE.","Genet Mol Res. 2017 May 18;16(2). doi: 10.4238/gmr16029405.","Jiménez-Arredondo RE","Genet Mol Res","2017","2017/05/20","","","10.4238/gmr16029405"
"33087045","Two novel PCDH19 mutations in Russian patients with epilepsy with intellectual disability limited to females: a case report","Kozina AA, Okuneva EG, Baryshnikova NV, Fedonyuk ID, Kholin AA, Il'ina ES, Krasnenko AY, Stetsenko IF, Plotnikov NA, Klimchuk OI, Surkova EI, Ilinsky VV.","BMC Med Genet. 2020 Oct 21;21(1):209. doi: 10.1186/s12881-020-01119-6.","Kozina AA","BMC Med Genet","2020","2020/10/22","PMC7579871","","10.1186/s12881-020-01119-6"
"33037779","Exome sequencing identifies novel missense and deletion variants in RTN4IP1 associated with optic atrophy, global developmental delay, epilepsy, ataxia, and choreoathetosis","D'Gama AM, England E, Madden JA, Shi J, Chao KR, Wojcik MH, Torres AR, Tan WH, Berry GT, Prabhu SP, Agrawal PB.","Am J Med Genet A. 2021 Jan;185(1):203-207. doi: 10.1002/ajmg.a.61910. Epub 2020 Oct 9.","D'Gama AM","Am J Med Genet A","2021","2020/10/10","PMC8388561","NIHMS1706213","10.1002/ajmg.a.61910"
"26182502","[Duchenne and Becker muscular dystrophy complicated with epilepsy]","Cuijie W, Haipo Y, Xiaona F, Aijie L, Juan D, Shujuan S, Shuang W, Xingzhi C, Yanling Y, Yuwu J, Hui X.","Zhonghua Er Ke Za Zhi. 2015 Apr;53(4):274-9.","Cuijie W","Zhonghua Er Ke Za Zhi","2015","2015/07/18","","",""
"32203252","De novo mutations of TUBB2A cause infantile-onset epilepsy and developmental delay","Cai S, Li J, Wu Y, Jiang Y.","J Hum Genet. 2020 Jul;65(7):601-608. doi: 10.1038/s10038-020-0739-5. Epub 2020 Mar 16.","Cai S","J Hum Genet","2020","2020/03/24","","","10.1038/s10038-020-0739-5"
"33067208","Genetic Diagnosis of Dravet Syndrome Using Next Generation Sequencing-Based Epilepsy Gene Panel Testing","Lee J, Lee C, Park WY, Lee J.","Ann Clin Lab Sci. 2020 Sep;50(5):625-637.","Lee J","Ann Clin Lab Sci","2020","2020/10/17","","",""
"30767899","DEPDC5 mutation and familial focal epilepsy with variable foci: genotype and phenotype of a family","Aberastury M, Fernández R, Córdoba M, Comas B, Peralta M, Agosta G, Kauffman M, Silva W.","Epileptic Disord. 2019 Feb 1;21(1):42-47. doi: 10.1684/epd.2019.1025.","Aberastury M","Epileptic Disord","2019","2019/02/16","","","10.1684/epd.2019.1025"
"23485646","Molecular aspects of Dravet syndrome patients in Taiwan","Lin WD, Chang KP, Wang CH, Chen SJ, Fan PC, Weng WC, Lin WC, Tsai Y, Tsai CH, Chou IC, Tsai FJ.","Clin Chim Acta. 2013 Jun 5;421:34-40. doi: 10.1016/j.cca.2013.02.015. Epub 2013 Feb 26.","Lin WD","Clin Chim Acta","2013","2013/03/15","","","10.1016/j.cca.2013.02.015"
"23343562","TBC1D24 truncating mutation resulting in severe neurodegeneration","Guven A, Tolun A.","J Med Genet. 2013 Mar;50(3):199-202. doi: 10.1136/jmedgenet-2012-101313. Epub 2013 Jan 23.","Guven A","J Med Genet","2013","2013/01/25","","","10.1136/jmedgenet-2012-101313"
"32920374","Alterations of functional connectivity density in a Chinese family with a mild phenotype associated with a novel inherited variant of SCN8A","Zhu Q, Jiang S, Luo C, Yang J, Yu L.","Epilepsy Behav. 2020 Nov;112:107379. doi: 10.1016/j.yebeh.2020.107379. Epub 2020 Sep 10.","Zhu Q","Epilepsy Behav","2020","2020/09/13","","","10.1016/j.yebeh.2020.107379"
"28864458","Optimizing genomic medicine in epilepsy through a gene-customized approach to missense variant interpretation","Traynelis J, Silk M, Wang Q, Berkovic SF, Liu L, Ascher DB, Balding DJ, Petrovski S.","Genome Res. 2017 Oct;27(10):1715-1729. doi: 10.1101/gr.226589.117. Epub 2017 Sep 1.","Traynelis J","Genome Res","2017","2017/09/03","PMC5630035","","10.1101/gr.226589.117"
"26275332","Copy number variants associated with epilepsy from gene expression microarrays","Wang D, Li X, Jia S, Wang Y, Wang Z, Song X, Liu L.","J Clin Neurosci. 2015 Dec;22(12):1907-10. doi: 10.1016/j.jocn.2015.05.033. Epub 2015 Aug 11.","Wang D","J Clin Neurosci","2015","2015/08/16","","","10.1016/j.jocn.2015.05.033"
"31677916","Two autopsy cases of sudden unexpected death from Dravet syndrome with novel de novo SCN1A variants","Hata Y, Oku Y, Taneichi H, Tanaka T, Igarashi N, Niida Y, Nishida N.","Brain Dev. 2020 Feb;42(2):171-178. doi: 10.1016/j.braindev.2019.10.005. Epub 2019 Oct 31.","Hata Y","Brain Dev","2020","2019/11/04","","","10.1016/j.braindev.2019.10.005"
"26716362","Mosaic mutations in early-onset genetic diseases","Halvorsen M, Petrovski S, Shellhaas R, Tang Y, Crandall L, Goldstein D, Devinsky O.","Genet Med. 2016 Jul;18(7):746-9. doi: 10.1038/gim.2015.155. Epub 2015 Dec 30.","Halvorsen M","Genet Med","2016","2015/12/31","PMC4929028","NIHMS766156","10.1038/gim.2015.155"
"33168794","Methyl-CpG-binding protein 2 gene mutations and its association with epilepsy: a single centre study from the Indian subcontinent","Kamdar P, Thomas M, Yoganathan S, Muthusamy K, Koshy B, Philip Oommen S, Aaron R, Barney A, Susan C Abraham S, Danda S.","J Genet. 2020;99:79.","Kamdar P","J Genet","2020","2020/11/10","","",""
"24304436","Epilepsy in TSC: certain etiology does not mean certain prognosis","Vignoli A, La Briola F, Turner K, Scornavacca G, Chiesa V, Zambrelli E, Piazzini A, Savini MN, Alfano RM, Canevini MP.","Epilepsia. 2013 Dec;54(12):2134-42. doi: 10.1111/epi.12430. Epub 2013 Nov 8.","Vignoli A","Epilepsia","2013","2013/12/06","","","10.1111/epi.12430"
"34098317","The prognosis of epilepsy patients with CACNA1H missense variants: A longitudinal cohort study","Wei Z, Liu C, Wu Z, Cao M, Qiao X, Han T, Zhang Y, Liu Y, Deng Y.","Seizure. 2021 Oct;91:52-59. doi: 10.1016/j.seizure.2021.05.019. Epub 2021 May 28.","Wei Z","Seizure","2021","2021/06/07","","","10.1016/j.seizure.2021.05.019"
"31525612","Tuberous Sclerosis Complex in Chinese patients: Phenotypic analysis and mutational screening of TSC1/TSC2 genes","Lin S, Zeng JB, Zhao GX, Yang ZZ, Huang HP, Lin MT, Wu ZY, Wang N, Chen WJ, Fang L.","Seizure. 2019 Oct;71:322-327. doi: 10.1016/j.seizure.2019.08.010. Epub 2019 Aug 23.","Lin S","Seizure","2019","2019/09/17","","","10.1016/j.seizure.2019.08.010"
"21770924","Epileptic and nonepileptic features in patients with early onset epileptic encephalopathy and STXBP1 mutations","Milh M, Villeneuve N, Chouchane M, Kaminska A, Laroche C, Barthez MA, Gitiaux C, Bartoli C, Borges-Correia A, Cacciagli P, Mignon-Ravix C, Cuberos H, Chabrol B, Villard L.","Epilepsia. 2011 Oct;52(10):1828-34. doi: 10.1111/j.1528-1167.2011.03181.x. Epub 2011 Jul 19.","Milh M","Epilepsia","2011","2011/07/21","","","10.1111/j.1528-1167.2011.03181.x"
"32005903","A novel PAK1 variant causative of neurodevelopmental disorder with postnatal macrocephaly","Ohori S, Mitsuhashi S, Ben-Haim R, Heyman E, Sengoku T, Ogata K, Matsumoto N.","J Hum Genet. 2020 May;65(5):481-485. doi: 10.1038/s10038-020-0728-8. Epub 2020 Jan 31.","Ohori S","J Hum Genet","2020","2020/02/02","","","10.1038/s10038-020-0728-8"
"30392841","A case of early onset life-threatening epilepsy associated with a novel ATP1A3 gene variant","Ishihara N, Inagaki H, Miyake M, Kawamura Y, Yoshikawa T, Kurahashi H.","Brain Dev. 2019 Mar;41(3):285-291. doi: 10.1016/j.braindev.2018.10.008. Epub 2018 Nov 2.","Ishihara N","Brain Dev","2019","2018/11/06","","","10.1016/j.braindev.2018.10.008"
"22050978","PCDH19 mutation in Japanese females with epilepsy","Higurashi N, Shi X, Yasumoto S, Oguni H, Sakauchi M, Itomi K, Miyamoto A, Shiraishi H, Kato T, Makita Y, Hirose S.","Epilepsy Res. 2012 Mar;99(1-2):28-37. doi: 10.1016/j.eplepsyres.2011.10.014. Epub 2011 Nov 1.","Higurashi N","Epilepsy Res","2012","2011/11/05","","","10.1016/j.eplepsyres.2011.10.014"
"31536827","A patient with pontocerebellar hypoplasia type 6: Novel RARS2 mutations, comparison to previously published patients and clinical distinction from PEHO syndrome","Nevanlinna V, Konovalova S, Ceulemans B, Muona M, Laari A, Hilander T, Gorski K, Valanne L, Anttonen AK, Tyynismaa H, Courage C, Lehesjoki AE.","Eur J Med Genet. 2020 Mar;63(3):103766. doi: 10.1016/j.ejmg.2019.103766. Epub 2019 Sep 16.","Nevanlinna V","Eur J Med Genet","2020","2019/09/20","","","10.1016/j.ejmg.2019.103766"
"32654954","Fifteen-year follow-up of a patient with a DHDDS variant with non-progressive early onset myoclonic tremor and rare generalized epilepsy","Togashi N, Fujita A, Shibuya M, Uneoka S, Miyabayashi T, Sato R, Okubo Y, Endo W, Inui T, Jin K, Matsumoto N, Haginoya K.","Brain Dev. 2020 Oct;42(9):696-699. doi: 10.1016/j.braindev.2020.06.011. Epub 2020 Jul 9.","Togashi N","Brain Dev","2020","2020/07/14","","","10.1016/j.braindev.2020.06.011"
"23838748","Functional characterization of a novel C-terminal ATP1A2 mutation causing hemiplegic migraine and epilepsy","Pisano T, Spiller S, Mei D, Guerrini R, Cianchetti C, Friedrich T, Pruna D.","Cephalalgia. 2013 Dec;33(16):1302-10. doi: 10.1177/0333102413495116. Epub 2013 Jul 9.","Pisano T","Cephalalgia","2013","2013/07/11","","","10.1177/0333102413495116"
"21425109","[Clinical, electroencephalographic and genomic characteristics of patients with epilepsy with febrile seizures plus]","Cantarín-Extremera V, García-Peñas JJ, Gutiérrez-Solana LG, García-Fernández M, Ruiz-Falcó ML, Duat-Rodríguez A, López-Marín L.","Rev Neurol. 2011 Apr 1;52(7):404-11.","Cantarín-Extremera V","Rev Neurol","2011","2011/03/23","","",""
"30517966","UBTF Mutation Causes Complex Phenotype of Neurodegeneration and Severe Epilepsy in Childhood","Sedláčková L, Laššuthová P, Štěrbová K, Haberlová J, Vyhnálková E, Neupauerová J, Staněk D, Šedivá M, Kršek P, Seeman P.","Neuropediatrics. 2019 Feb;50(1):57-60. doi: 10.1055/s-0038-1676288. Epub 2018 Dec 5.","Sedláčková L","Neuropediatrics","2019","2018/12/06","","","10.1055/s-0038-1676288"
"31185419","A missense variant of SMC1A causes periodic pharmaco-resistant cluster seizures similar to PCDH19-related epilepsy","Oguni H, Nishikawa A, Sato Y, Otani Y, Ito S, Nagata S, Kato M, Hamanaka K, Miyatake S, Matsumoto N.","Epilepsy Res. 2019 Sep;155:106149. doi: 10.1016/j.eplepsyres.2019.06.001. Epub 2019 Jun 3.","Oguni H","Epilepsy Res","2019","2019/06/12","","","10.1016/j.eplepsyres.2019.06.001"
"32833227","Tracking the motion of the K(V) 1.2 voltage sensor reveals the molecular perturbations caused by a de novo mutation in a case of epilepsy","Pantazis A, Kaneko M, Angelini M, Steccanella F, Westerlund AM, Lindström SH, Nilsson M, Delemotte L, Saitta SC, Olcese R.","J Physiol. 2020 Nov;598(22):5245-5269. doi: 10.1113/JP280438. Epub 2020 Sep 21.","Pantazis A","J Physiol","2020","2020/08/25","","","10.1113/JP280438"
"33951195","The molecular and phenotypic spectrum of CLCN4-related epilepsy","He H, Guzman RE, Cao D, Sierra-Marquez J, Yin F, Fahlke C, Peng J, Stauber T.","Epilepsia. 2021 Jun;62(6):1401-1415. doi: 10.1111/epi.16906. Epub 2021 May 5.","He H","Epilepsia","2021","2021/05/05","","","10.1111/epi.16906"
"25112510","Epilepsy: Beyond the single nucleotide variant in epilepsy genetics","Scheffer IE, Mefford HC.","Nat Rev Neurol. 2014 Sep;10(9):490-1. doi: 10.1038/nrneurol.2014.146. Epub 2014 Aug 12.","Scheffer IE","Nat Rev Neurol","2014","2014/08/13","","","10.1038/nrneurol.2014.146"
"29141310","[Analysis of gene mutation of early onset epileptic spasm with unknown reason]","Yang X, Pan G, Li WH, Zhang LM, Wu BB, Wang HJ, Zhang P, Zhou SZ.","Zhonghua Er Ke Za Zhi. 2017 Nov 2;55(11):813-817. doi: 10.3760/cma.j.issn.0578-1310.2017.11.004.","Yang X","Zhonghua Er Ke Za Zhi","2017","2017/11/17","","","10.3760/cma.j.issn.0578-1310.2017.11.004"
"28182669","A de novo loss-of-function GRIN2A mutation associated with childhood focal epilepsy and acquired epileptic aphasia","Gao K, Tankovic A, Zhang Y, Kusumoto H, Zhang J, Chen W, XiangWei W, Shaulsky GH, Hu C, Traynelis SF, Yuan H, Jiang Y.","PLoS One. 2017 Feb 9;12(2):e0170818. doi: 10.1371/journal.pone.0170818. eCollection 2017.","Gao K","PLoS One","2017","2017/02/10","PMC5300259","","10.1371/journal.pone.0170818"
"34102826","[Clinical features of epilepsy in children with IRF2BPL gene variation]","Niu Q, Yang Y, Niu XY, Chen Y, Liu WW, Zhang YH.","Zhonghua Er Ke Za Zhi. 2021 Jun 2;59(6):506-510. doi: 10.3760/cma.j.cn112140-20201219-01114.","Niu Q","Zhonghua Er Ke Za Zhi","2021","2021/06/09","","","10.3760/cma.j.cn112140-20201219-01114"
"30398534","Clinical Utility of Reinterpreting Previously Reported Genomic Epilepsy Test Results for Pediatric Patients","SoRelle JA, Thodeson DM, Arnold S, Gotway G, Park JY.","JAMA Pediatr. 2019 Jan 1;173(1):e182302. doi: 10.1001/jamapediatrics.2018.2302. Epub 2019 Jan 7.","SoRelle JA","JAMA Pediatr","2019","2018/11/07","PMC6583457","","10.1001/jamapediatrics.2018.2302"
"27784474","[Clinical features and gene mutations in epilepsy of infancy with migrating focal seizures]","Shang KW, Zhang YH, Yang XL, Liu AJ, Yang ZX, Liu XY, Jiang YW, Wu XR.","Zhonghua Er Ke Za Zhi. 2016 Oct 2;54(10):735-739. doi: 10.3760/cma.j.issn.0578-1310.2016.10.005.","Shang KW","Zhonghua Er Ke Za Zhi","2016","2016/10/28","","","10.3760/cma.j.issn.0578-1310.2016.10.005"
"31997314","Report of the first patient with a homozygous OTUD7A variant responsible for epileptic encephalopathy and related proteasome dysfunction","Garret P, Ebstein F, Delplancq G, Dozieres-Puyravel B, Boughalem A, Auvin S, Duffourd Y, Klafack S, Zieba BA, Mahmoudi S, Singh KK, Duplomb L, Thauvin-Robinet C, Costa JM, Krüger E, Trost D, Verloes A, Faivre L, Vitobello A.","Clin Genet. 2020 Apr;97(4):567-575. doi: 10.1111/cge.13709. Epub 2020 Feb 11.","Garret P","Clin Genet","2020","2020/01/31","","","10.1111/cge.13709"
